gameId,date,pickTeamId,strategy,betType,oddsUsed,sharpOdds,success,profit,ev
20801151,2009-04-05 21:00:00,,Arbitrage,Totals,107.0,-101.0,true,0.014420650371331778,0.014420650371331778
20801143,2009-04-05 15:30:00,,Arbitrage,Totals,108.0,-103.0,true,0.011841606669192872,0.011841606669192872
20801143,2009-04-05 15:30:00,,Arbitrage,Totals,108.0,-105.0,true,0.0070356472795497504,0.0070356472795497504
21500636,2016-01-20 20:00:00,,Arbitrage,Totals,-105.0,106.0,true,0.0023679848448969754,0.0023679848448969754
21500636,2016-01-20 20:00:00,,Arbitrage,Totals,-105.0,106.0,true,0.0023679848448969754,0.0023679848448969754
21500636,2016-01-20 20:00:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
21500636,2016-01-20 20:00:00,,Arbitrage,Totals,-105.0,106.0,true,0.0023679848448969754,0.0023679848448969754
20801134,2009-04-03 22:30:00,,Arbitrage,Totals,104.0,-103.0,true,0.002414759007051126,0.002414759007051126
20801162,2009-04-08 19:00:00,,Arbitrage,Totals,103.0,-102.0,true,0.0024386675120714463,0.0024386675120714463
20801164,2009-04-08 19:00:00,,Arbitrage,Totals,107.0,-105.0,true,0.0047130906091670255,0.0047130906091670255
20801165,2009-04-08 19:30:00,,Arbitrage,Totals,105.0,-103.0,true,0.004805959389643011,0.004805959389643011
20801104,2009-03-31 19:00:00,,Arbitrage,Totals,104.0,-102.0,true,0.004853426519122461,0.004853426519122461
20801105,2009-03-31 19:00:00,,Arbitrage,Totals,104.0,-103.0,true,0.002414759007051126,0.002414759007051126
20801090,2009-03-28 22:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20801080,2009-03-27 20:30:00,,Arbitrage,Totals,103.0,-102.0,true,0.0024386675120714463,0.0024386675120714463
20801081,2009-03-27 20:30:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20900543,2010-01-10 21:30:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
20600969,2007-03-15 22:30:00,,Arbitrage,Totals,-108.0,110.0,true,0.0045787545787546735,0.0045787545787546735
20600969,2007-03-15 22:30:00,,Arbitrage,Totals,-105.0,110.0,true,0.011614401858304313,0.011614401858304313
20600965,2007-03-14 21:00:00,,Arbitrage,Totals,105.0,105.0,true,0.024390243902438935,0.024390243902438935
20801037,2009-03-21 20:00:00,,Arbitrage,Totals,106.0,-102.0,true,0.009612611746611543,0.009612611746611543
20801038,2009-03-21 20:30:00,,Arbitrage,Totals,103.0,-102.0,true,0.0024386675120714463,0.0024386675120714463
20801021,2009-03-19 20:00:00,,Arbitrage,Totals,107.0,-101.0,true,0.014420650371331778,0.014420650371331778
20600985,2007-03-17 20:30:00,,Arbitrage,Totals,109.0,-105.0,true,0.009335978527249322,0.009335978527249322
20801019,2009-03-18 22:30:00,,Arbitrage,Totals,111.0,-103.0,true,0.018677188149324175,0.018677188149324175
20801019,2009-03-18 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20801019,2009-03-18 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20801019,2009-03-18 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20801019,2009-03-18 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20801019,2009-03-18 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20801000,2009-03-16 21:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20801077,2009-03-27 19:30:00,,Arbitrage,Totals,107.0,-103.0,true,0.009519049998810147,0.009519049998810147
20801067,2009-03-25 20:00:00,,Arbitrage,Totals,104.0,-103.0,true,0.002414759007051126,0.002414759007051126
20801055,2009-03-24 20:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20801059,2009-03-25 19:00:00,,Arbitrage,Totals,101.0,100.0,true,0.0024875621890546595,0.0024875621890546595
20801040,2009-03-21 22:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20801043,2009-03-22 15:30:00,,Arbitrage,Totals,105.0,-103.0,true,0.004805959389643011,0.004805959389643011
20801046,2009-03-22 19:00:00,,Arbitrage,Totals,108.0,-102.0,true,0.014280274181264319,0.014280274181264319
20801047,2009-03-22 21:00:00,,Arbitrage,Totals,110.0,-103.0,true,0.016420361247947435,0.016420361247947435
20801047,2009-03-22 21:00:00,,Arbitrage,Totals,110.0,-109.0,true,0.0022784233310549906,0.0022784233310549906
21500581,2016-01-13 20:00:00,,Arbitrage,Totals,107.0,-105.0,true,0.0047130906091670255,0.0047130906091670255
21500483,2015-12-30 22:00:00,,Arbitrage,Totals,107.0,-105.0,true,0.0047130906091670255,0.0047130906091670255
21500483,2015-12-30 22:00:00,,Arbitrage,Totals,107.0,-105.0,true,0.0047130906091670255,0.0047130906091670255
20900673,2010-01-27 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20900673,2010-01-27 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20900673,2010-01-27 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20900673,2010-01-27 22:30:00,,Arbitrage,Totals,111.0,-109.0,true,0.00453525023243162,0.00453525023243162
20900673,2010-01-27 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20900673,2010-01-27 22:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
21500882,2016-02-28 19:00:00,,Arbitrage,Totals,100.0,102.0,true,0.004950495049504955,0.004950495049504955
21500866,2016-02-26 20:30:00,,Arbitrage,Totals,102.0,-101.0,true,0.0024629328604501843,0.0024629328604501843
20800862,2009-02-26 22:30:00,,Arbitrage,Totals,103.0,-102.0,true,0.0024386675120714463,0.0024386675120714463
20800849,2009-02-24 21:00:00,,Arbitrage,Totals,106.0,-101.0,true,0.012075544607061728,0.012075544607061728
20800842,2009-02-24 19:00:00,,Arbitrage,Totals,105.0,-103.0,true,0.004805959389643011,0.004805959389643011
20800830,2009-02-22 17:00:00,,Arbitrage,Totals,103.0,-102.0,true,0.0024386675120714463,0.0024386675120714463
20800833,2009-02-22 18:00:00,,Arbitrage,Totals,111.0,-105.0,true,0.013871228759680942,0.013871228759680942
20800833,2009-02-22 18:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800833,2009-02-22 18:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800833,2009-02-22 18:00:00,,Arbitrage,Totals,111.0,-109.0,true,0.00453525023243162,0.00453525023243162
20800833,2009-02-22 18:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800833,2009-02-22 18:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20701182,2008-04-11 19:30:00,,Arbitrage,Totals,110.0,-105.0,true,0.011614401858304313,0.011614401858304313
20701181,2008-04-11 19:30:00,,Arbitrage,Totals,102.0,100.0,true,0.004950495049504955,0.004950495049504955
20701188,2008-04-12 19:00:00,,Arbitrage,Totals,108.0,-105.0,true,0.0070356472795497504,0.0070356472795497504
20701179,2008-04-11 19:00:00,,Arbitrage,Totals,104.0,-103.0,true,0.002414759007051126,0.002414759007051126
20800871,2009-02-27 21:00:00,,Arbitrage,Totals,104.0,-103.0,true,0.002414759007051126,0.002414759007051126
20701162,2008-04-08 22:30:00,,Arbitrage,Totals,108.0,-102.0,true,0.014280274181264319,0.014280274181264319
20701108,2008-04-01 20:00:00,,Arbitrage,Totals,110.0,-105.0,true,0.011614401858304313,0.011614401858304313
20701106,2008-04-01 19:30:00,,Arbitrage,Totals,101.0,100.0,true,0.0024875621890546595,0.0024875621890546595
20701126,2008-04-04 19:00:00,,Arbitrage,Totals,103.0,-101.0,true,0.004901600372521631,0.004901600372521631
20701127,2008-04-04 19:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
